user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,happiness_index,tweets
8.80E+17,11/15/17 01:20,[],0,0,JustthinkJoya,43,14,"Los Angeles, CA",36,None,None,0,All I want for Christmas is a shirt that says ‰ÛÏwhole snack‰Ûù
155104597,11/15/17 01:17,[],0,0,hAlien,90,2484,"Los Angeles, CA",50318,None,None,1,@MarleeBird I‰Ûªll be home for Christmas but not for thanksgiving lol
15934865,11/15/17 01:16,[],0,0,"Welcome to my page. To get started, click ""tweets""",99,111,"Los Angeles, CA",388,None,None,0,tag yourself I'm christmas larry https://t.co/zYf9KXwTDi
7.18E+17,11/15/17 01:12,"[u'xmas', u'onlineshopping']",0,0,Amber Keatsgiving,230,213,"Worldwide via Los Angeles, CA",2236,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,Just busted through some steps here at work and bought Christmas gifts at the same time. Woot! #xmas #onlineshopping
31048339,11/15/17 01:12,[],0,0,MapleDonut,416,287,Los Angeles,12566,None,None,0,"Online window shopping for Christmas gift ideas and Old Navy has a boy's puffer coat on sale for $70. Yes, seventy‰Û_ https://t.co/7nVYoToGYt"
15676578,11/15/17 01:11,[],10,47,ExtraTV,30669,316576,Los Angeles,58385,None,None,1,.@gwenstefani dishes to @MarkWright_ on Christmas plans with @blakeshelton &amp; her kids! https://t.co/Rbre2j1yzI https://t.co/UNkQzU8zmS
15639784,11/15/17 01:07,"[u'Zoella', u'ZoellaAdventCalendar', u'ZoellaBeauty']",0,0,Hollyscoop,353,659807,"Hollywood, CA",40082,None,None,-1,"Not so jolly Christmas...#Zoella #ZoellaAdventCalendar #ZoellaBeauty https://t.co/oV0JNqNzpv"
42157013,11/15/17 01:07,[],0,0,Roger Wilson,112,21,"Los Angeles,Ca.",1709,None,None,1,Hilarious Trump Christmas Parody ‰ÛÏIt‰Ûªs The Most Wonderful Time in 8 Year... https://t.co/7H3t8LtWaQ via @YouTube
596557180,11/15/17 01:06,[u'ChristmasIsComing'],3,11,Summer Silvery,126,1248,"Los Angeles, CA",5350,None,None,0,"People are buying my Christmas designs _Ù_Ñ Here are just a few! #ChristmasIsComing (Link in bio) https://t.co/Ew8taoaQri"
15121901,11/15/17 01:06,[],0,0,Hot Beauty Health,1244,9447,Los Angeles,8673,None,None,0,How to Host a Successful Christmas Cookie Exchange Party + FREE sets of party printables to use while entertaining‰Û_ https://t.co/Gws0So5Ctq
27343665,11/15/17 01:05,"[u'GraphicDesign', u'ThroatCoat', u'30Rock']",0,4,Mary Pascoe,7090,7204,"Hollywood, CA",12068,None,None,0,"A little #GraphicDesign, #ThroatCoat Tea, &amp; ‰ÛÏ#30Rock‰Ûù before improv rehearsal tonight. Working by the light of the‰Û_ https://t.co/dRChchTtvR"
2414883655,11/15/17 01:04,[],0,0,RaviMadhwani,767,1105,"West Hills, CALIFORNIA",135393,None,None,0,"HouseBeautiful: There's An Inn Where It's Christmas Year-Round https://t.co/ntv3SMl7cZThere's An Inn Where It's Christmas Year-Round pic‰Û_"
182047402,11/15/17 01:02,"[u'presents', u'christmas', u'foodie']",2,0,ADRIAN QUIHUIS,2106,1007,Los Angeles,5398,None,None,1,Present Adrian is eating popsicle gifts from Blue! @igoliveapp #presents #christmas #foodie https://t.co/nodCdpOY9p
19226791,11/15/17 01:02,[],0,2,kid presentable,304,3797,"Los Angeles, CA",4814,None,None,0,"Every one of these is just:1. A white woman has a quirky job and needs a man (also white)2. She meets a man 3. O‰Û_ https://t.co/oUZpjM8gNa"
14604779,11/15/17 01:01,"[u'Stinger', u'StingerIsHere', u'partner', u'TheNewKia']",49,108,Emma Loggins,1134,49561,Atlanta,19810,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,1,All I want for Christmas is the 2018 @Kia #Stinger! I'm completely in love! _Ù÷ç#StingerIsHere #partner #TheNewKia‰Û_ https://t.co/ritXSh0EPV
111645857,11/15/17 01:00,[u'HKWinterfest'],3,20,Hong Kong Tourism,2243,273362,"Los Angeles, CA",17462,None,None,1,Enjoy #HKWinterfest to the fullest with Santa Claus and his friends during their appearances and indulge yourself i‰Û_ https://t.co/X8RawEmmNV
250248914,11/15/17 00:58,[],0,0,Robert Haviland,518,348,"Los Angeles, CA",239867,None,None,0,Don't take no for an answer. Your family back there owes you. Keep daddy Jamie Spears in Kentwood for the holidays:‰Û_ https://t.co/igR5IGT1zn
8.00E+17,11/15/17 00:57,[],1,6,Grace HS Softball,13,45,"Simi Valley, CA",50,None,None,1,Grace Softballs Annual Christmas shopping trip for a needy family! A little early but getting in the holiday spirit! https://t.co/7hthStPenG
456932170,11/15/17 00:57,[],0,4,Viva Covfefe!,5144,4751,United States,30034,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,1,Christmas came early this year! https://t.co/dNtD4v4T8F
23701969,11/15/17 00:57,[],0,1,Kathryn Michel,320,475,"Los Angeles, CA",19476,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,1,"8 days until Thanksgiving _Ù_Ä28 days until Hanukkah ‰_ê•üè40 days until Christmas _Ù_ã47 days until 2018 _Ù´â289 days until MY BIRTHDAY!!! _Ù_ä"
155104597,11/15/17 00:57,[],0,0,hAlien,90,2484,"Los Angeles, CA",50318,None,None,-1,@MarleeBird Christmas! Not thanksgiving :(
23797914,11/15/17 00:56,[],0,1,Sara,201,727,"Los Angeles, CA",12439,None,None,0,@KelseyR_Schultz the day after Thanksgiving just like all the other Christmas music jeez Kelsey
19226791,11/15/17 00:56,[],0,1,kid presentable,304,3797,"Los Angeles, CA",4814,None,None,0,"Ah yes, nothing says christmas like the cinematic equavillent of sticking your head in a blender https://t.co/CajCxJprIg"
163813877,11/15/17 00:50,[],0,0,Elsa Gallardo,861,392,"Los Angeles, CA",5190,None,None,0,Someone Call Mariah Carey ‰ÛÓ All She'll Want For Christmas Are These Starbucks Cups https://t.co/JCo9aKe3sh via @POPSUGARFood
15790748,11/15/17 00:49,[],0,0,Adam Briggs,807,383,Los Angeles,1166,None,None,1,Starting the Christmas month strong!!! https://t.co/pHXxTbldbv
306478004,11/15/17 00:48,[],0,0,EsaMonique!!,203,202,"Los Angeles, CA",5639,None,None,0,I want to start decorating for Christmas already but I feel like it's to soon
302291895,11/15/17 00:45,[],0,0,Sister Love.,325,342,"Los Angeles, CA",7886,None,None,0,I asked for a camera for Christmas (yes I still get to make Christmas lists and yes I'm 25 years old). lol Other th‰Û_ https://t.co/rlTGXk3Mdk
104650279,11/15/17 00:45,[],2,4,KOST 103.5,1329,13611,"Los Angeles, CA",29046,None,None,0,If you're in Whittier stop by the @smartfinal on Mullberry Ave for a chance to win Private Holiday Party tix - we'r‰Û_ https://t.co/GGhYeF47zv
25976676,11/15/17 00:44,[],4,21,Tony Goldmark is just 60 chipmunks in a man suit,411,3285,Los Angeles,49922,None,None,-1,"I swear to Christ if we could harness guys on Twitter saying real issues aren't real into an energy source, we'd be‰Û_ https://t.co/qWI2qE3tRH"
306478004,11/15/17 00:43,[],0,0,EsaMonique!!,203,202,"Los Angeles, CA",5639,None,None,0,Oh hell nah i need to go on the hunt for them Christmas songs or I can just put pandora _Ù_Ó_Ù_Ó
68744572,11/15/17 00:39,[u'christmasparty'],0,0,La Femme Fashion,508,2419,"Los Angeles, CA",2183,None,None,0,Looking For the Perfect Dress For Your Christmas Party? (https://t.co/5VFXisqdNq) #christmasparty https://t.co/KEZO4xSOEp
4391331494,11/15/17 00:39,[],0,1,Heidi,417,81,"Los Angeles, CA",1239,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,1,I am obsessed with @hallmarkchannel Christmas movies. They make everything right with the world. It‰Ûªs all I want to‰Û_ https://t.co/0ht3MoW5g9
74572003,11/15/17 00:38,[],0,0,Corinne Van Riper,524,159,"Los Angeles, California ",149,None,None,0,If someone good buy me the S Club 7 tv Series this Christmas that would be great!
271235996,11/15/17 00:37,[],0,0,Mark Stillman,485,81,"Los Angeles, California",585,None,None,0,@GermanyTourism Just like I remember this Christmas Market!  I think it is time to return!_Ù÷Û
2872676893,11/15/17 00:37,[u'TuesdayThoughts'],0,1,Bocky,49,11,,193,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,All I•üè want for Christmas is gun reform and Obama back in office. #TuesdayThoughts
1475276742,11/15/17 00:36,[],0,0,"Jorge, MA, MPA",612,353,Los Angeles,17386,None,None,0,@TheJesseBeer @TheOlsgaard @ClipperKyle All I want for Christmas is Pop coaching the @LAClippers _Ù÷Ó_Ù÷Ó
8.12E+17,11/15/17 00:36,[],0,1,D.,233,96,"Los Angeles, CA",1966,None,None,0,Got my husband a @TG3II jersey for Christmas but he got to the ups man before I could. He's no fun at all. I've nev‰Û_ https://t.co/G6Y25HmsGy
634246945,11/15/17 00:35,[],0,1,Katie,1562,1616,Los Angeles,18173,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,"Having a rough day. Stumble onto a channel playing Christmas music and yup, grin spread across my face. I stink of‰Û_ https://t.co/2yInAEa4Lq"
32666102,11/15/17 00:35,[],0,0,Brittany Valadez,676,3498,"Los Angeles, CA",21631,None,None,1,"Christmas is just under 6 weeks away, folks! ‰ùã•üè_ÙÎ__Ù_Å https://t.co/6jv9qWAbgz"
25795889,11/15/17 00:35,[],0,2,Cayde-9,1640,2114,"los angeles, ca",137375,None,None,0,$400 just for Christmas Day https://t.co/HcPqokHQId
82482146,11/15/17 00:34,[],9,46,Jordan Greenwald,655,5954,Los Angeles,12327,None,None,2,i just saw two little white fluffy dogs with christmas sweaters on and it made my damn year
2204908746,11/15/17 00:34,[],0,0,Akemiko,72,55,"Los Angeles, CA",3209,None,None,1,"@PoppyDeyes Christmas feels = Going out to buy ppl presents, but just end up going home with more gifts I bought for myself"
55699896,11/15/17 00:34,[],0,0,CC South Bay,77,2361,"Gardena, CA",8484,None,None,0,"The Men‰Ûªs Ministry invites all men to a special Christmas Night Out with guest speaker, Pastor Ray Comfort on Tuesd‰Û_ https://t.co/S9M4dxd2v7"
25795889,11/15/17 00:33,[],0,13,Cayde-9,1640,2114,"los angeles, ca",137375,None,None,-1,Niggas asked if I wanted to work Christmas. He said you get triple pay if you come in on yo day off and it's holiday. I'm working Christmas.
14639840,11/15/17 00:33,[],1,7,kaitlin thomas,1252,1659,Los Angeles,34403,None,None,0,I don't know what happened. One minute I was putting together the holiday movie guide and now I'm watching a Christ‰Û_ https://t.co/bIWQAhsKAp
2434777868,11/15/17 00:30,[],0,1,Diana (Romeo),338,213,"Los Angeles, CA",8661,None,None,0,"Q: When does it become appropriate to begin playing Christmas music?A: When Coast 103.5 starts their Christmas music"
238542902,11/15/17 00:30,[],0,0,Heidi Martin St Jean,19,32,"Thousand Oaks, CA",2655,None,None,0,"3rd Annual Christmas Card Drive 2017It's that time of year again! Time to put some smiles on faces and bring good.‰Û_ https://t.co/tMU6dd3Zes"
3690494173,11/15/17 00:27,[],0,0,The Case Place L.A.,20,87,"Los Angeles, CA",4210,None,None,0,I‰Ûªve been adding to my donations for @Badgeofheart by buying Christmas gifts to accompany the donations I already h‰Û_ https://t.co/fBafba4AsX
1691803320,11/15/17 00:24,[],0,0,Indie Success,33068,53774,"Los Angeles, CA",116583,None,None,0,"""Elf In A Tree"" by Rachel HannahA happy little elf in a snowy Christmas Tree that makes an adorable, christmas ima‰Û_ https://t.co/PZecOE2Kkt"
8.77E+17,11/15/17 00:23,[],0,0,Vagabond Club,59,75,"Los Angeles, CA",4834,None,None,0,This is the hottest souvenir at Disney Parks this Christmas https://t.co/fiZxqv0qjH https://t.co/KiWAJin5m1
293775908,11/15/17 00:23,[],1,0,David J. Baumgartner,11555,11232,United States,228248,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,"Due to China telling Chinese Christians to replace pictures of Christ with the Chinese leader , I  am removing and‰Û_ https://t.co/yHfwoBFLxB"
2414883655,11/15/17 00:19,[],0,0,RaviMadhwani,767,1105,"West Hills, CALIFORNIA",135394,None,None,0,"HouseBeautiful: This Christmas Tree Will End All Arguments Over Clear or Colored Lights https://t.co/hzDANHuA4CThis Christmas Tree Will ‰Û_"
2733711138,11/15/17 00:19,"[u'ComingSoon', u'PIMPINJOY']",9,50,The Shop Forward,68,3868,"Los Angeles, CA",2163,None,None,0,_Ù_ã_Ù_ã_Ù_ã New Christmas hoodies who dis?! #ComingSoon #PIMPINJOY _Ù_ã_Ù_ã_Ù_ã https://t.co/HG4vogRPXT
18156295,11/15/17 00:19,[],0,1,Ben Juwono,302,3840,"Burbank, CA",67485,None,None,0,@emilyyyhu the best thing CBTL ever came up with.  It's literally Christmas in a cup.
82223226,11/15/17 00:16,[],0,1,bri,649,1381,"Los Angeles, CA",18714,None,None,1,"It‰Ûªs like, I know I should be waiting til December to be buying Christmas gifts but I can‰Ûªt help it _Ù÷©"
77077962,11/15/17 00:15,[],0,0,Jornae R.,96,228,"Calabasas, CA",1837,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,"@NespressoUSA Just think of all the people that would flock to buy them if you actually said ""Christmas Coffee Blen‰Û_ https://t.co/Ar8Tt4we8e"
77077962,11/15/17 00:13,[],0,0,Jornae R.,96,228,"Calabasas, CA",1837,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,"@InmanNews Hey maybe actually say ""Merry Christmas"". There's a thought. https://t.co/kDSc6Njx30"
315651428,11/15/17 00:12,[],0,0,naht,762,5516,"Los Angeles, CA",35569,None,None,1,A date to Disneyland during Christmas _Ù÷__Ù÷ç
18362586,11/15/17 00:11,[u'Christmas'],4,5,Ashlee Keating,69609,126583,Los Angeles/New Jersey,14236,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,1,https://t.co/0b7HJOfLzq Hope you love singing along to my new #Christmas song for the holidays! ‰ù_•üè‰Û_ https://t.co/pQ2HxNpBlP
193999447,11/15/17 00:10,[],0,0,Jen,1913,845,"Los Angeles, CA",10877,None,None,-1,I wanted to get @SquarePanda for V for Christmas but our iPad is too old
34069586,11/15/17 00:10,[u'MixedatSonic'],0,0,Press Kitchen,1535,1433,"Santa Monica, CA",7571,None,None,1,A Simple Present Lights Up a Girl and Boy's Christmas in Macy's Emotional Holiday Tale #MixedatSonic by Steve Rosen https://t.co/QkQWghZAZh
18362586,11/15/17 00:10,[],3,15,Ashlee Keating,69609,126583,Los Angeles/New Jersey,14236,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,1,‰ùã•üè‰÷Ä•üè_Ù_ãMy Brand New Christmas Single‰ÛùThis Christmas Wish‰Ûù Is Available Now On All Streaming Platforms! Spread The Wor‰Û_ https://t.co/B5sELDGQyL
54100694,11/15/17 00:09,[],0,0,Kendra,526,544,"Los Angeles, CA",36449,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,My Christmas gift. Plz and thanks. https://t.co/bB0qqaI6Ok
15676578,11/15/17 00:08,[],69,177,ExtraTV,30669,316578,Los Angeles,58385,None,None,0,".@gwenstefani dishes on her new Christmas album, which includes a duet with @blakeshelton! https://t.co/Rbre2j1yzI https://t.co/ylKf6KR7Iq"
214276094,11/15/17 00:07,[],0,0,aimee,585,1013,"Boyle Heights Los Angeles, CA",83874,None,None,1,Payday and I won Cali Christmas tickets _Ù÷à
53193904,11/15/17 00:06,[],0,0,storiesinthedust,687,711,"Los Angeles, CA",14034,None,None,2,@ThatPhilJones @LouisePentland So much content to watch and its all Christmas themed! What‰Ûªs not to love??
28916526,11/15/17 00:06,[],0,0,Brianne Chandler,871,12934,"Los Angeles, CA",48634,None,None,1,@thaddwilliams i appreciate your Christmas Story leg lamp.
325228669,11/15/17 00:05,[u'ChristmasCostume'],0,0,Envy Corner,22,2014,"Encino, CA",1109,None,None,1,"Naughty Elf #ChristmasCostumeRMC173One piece naughty elf adult Christmas costume includes a green stretch velvet‰Û_ https://t.co/cYu15bHjyH"
23043111,11/15/17 00:05,"[u'tooearly', u'Christmas']",0,0,Debbie Tippit Clark,976,759,"Granada Hills, CA",3542,None,None,1,@BrandonMcMillan OK -- I'm sure they'll listen to me. LOL. #tooearly for #Christmas.
4786752382,11/15/17 00:04,[],0,0,Zesty Celebrity News,1358,4765,"Los Angeles, CA",68904,None,None,0,Kylie Minogue switches on Christmas lights in London https://t.co/l3ueQ9xOYH https://t.co/968wqRTFFs
37835294,11/15/17 00:03,[],0,0,htuocles,458,358,NJ/NY/LA,36649,None,None,1,Feeling like a child on Christmas.
3315154296,11/15/17 00:02,[],0,0,DragonflyHill,2391,649,"Echo Park, Los Angeles",4628,None,None,0,"Our latest blog post: @DHillUrbanFarm for the holidays. Christmas light installation, cleaning, repairs, photograph‰Û_ https://t.co/piAwlNy8g6"
21932585,11/15/17 00:01,[],0,0,Carly Anderson,31514,45324,"Los Angeles, CA",55257,None,None,0,Christmas Party Games For Large Groups https://t.co/yXM4t0Q9vB via @mykidsguide
137602900,11/15/17 00:01,"[u'Christmas', u'uglysweaterseason', u'chocolatelab']",0,0,Veronica Pech,411,218,Los Angeles ,1908,None,None,0,Trespassers Beware! Guard Dog on the premises. _Ù_ã_Ùê_‰ù_•üè #Christmas #uglysweaterseason #chocolatelab‰Û_ https://t.co/OYDTe29SCI
104650279,11/15/17 00:00,[u'Disney'],5,16,KOST 103.5,1329,13611,"Los Angeles, CA",29046,None,None,0,The KOST Street Team is in Whittier RIGHT NOW giving away tickets to our Private Holiday Party at #Disney Californi‰Û_ https://t.co/8CcS7BECJ1
7.69E+17,11/15/17 00:00,[],0,2,FreeTheBid,1685,1379,"Los Angeles, CA",2085,None,None,0,"Director Hanna Maria Heidrich, a master of cinematic world building, headed to Budapest to dream up a gorgeous univ‰Û_ https://t.co/50RL5iGpxT"
16477594,11/14/17 23:59,[u'readersdigest'],0,1,Megan O'Brien,2476,3800,"Hollywood, CA",5657,None,None,1,We are listed at #4 for Best Christmas Gift Ideas on Readers Digest! #readersdigest‰Û_ https://t.co/tKf4M7vHIG
39092860,11/14/17 23:58,[],0,5,Elia Cat,687,1726,Los Angeles,32887,None,None,0,Honestly........asking for these for Christmas https://t.co/Al7uhWcrcA
67655410,11/14/17 23:58,[],0,0,Stephanie,924,917,Los Angeles,33106,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,0,@Mrs_Cr7 Buy Christmas music do you mean https://t.co/bqOwzIdGyO
2633702132,11/14/17 23:58,[],0,0,OnikaOnly,117,116,La. ,5006,None,None,0,"@Factswanone @chrisdashx @onikaTHEfather @LilKim @RealRemyMa It's a Christmas holiday campaign, that's the only tim‰Û_ https://t.co/2NbxonDVpl"
22667720,11/14/17 23:57,[],2,2,Steven L. Sears,269,2567,"Los Angeles, CA",2859,None,None,0,"The Gofundme Page here! https://t.co/5Ze8y17ydf"
9.30E+17,11/14/17 23:57,[],0,0,Violet,168,22,"Beverly Hills, CA",29,None,None,1,"I literally just decorated my room for christmas. - Emmi"
1586956172,11/14/17 23:57,[],0,0,Daya,205,208,"Los Angeles, CA",7741,None,None,0,"I'm playing my  Christmas playlist all loud at work, and they're looking at me weird like ""ni es thanksgiving yet daya"""
22667720,11/14/17 23:56,[],2,4,Steven L. Sears,269,2567,"Los Angeles, CA",2859,None,None,1,Want to feel really good about yourself this Christmas? Take a look at this awesome event by Brigade Radio One! https://t.co/ql5SoEkztd
21932585,11/14/17 23:55,"[u'winter', u'bucketlist', u'christmas']",0,0,Carly Anderson,31514,45324,"Los Angeles, CA",55257,None,None,0,75 Winter Bucket List Ideas #winter #bucketlist #christmas https://t.co/48kgmifkGi via @myhomebasedlife
95852081,11/14/17 23:54,[],0,0,Jill Garneski,308,187,Los Angeles,1239,None,None,1,@ChampagneKevvy @RealJamesWoods or an office Christmas party in California...or high rises in NYC!
18411789,11/14/17 23:54,[],0,2,Alexandra Boylan,2256,1913,Los Angeles,6074,None,None,0,Is it too early to put up a Christmas tree?
29044323,11/14/17 23:54,[],0,0,Oscar Robles,114,124,Los Angeles,23132,None,None,0,I want a pony for Christmas _Ù÷©_Ù÷â https://t.co/X376AhnnRa
104650279,11/14/17 23:54,"[u'puns', u'KOSTChristmas']",2,7,KOST 103.5,1329,13611,"Los Angeles, CA",29046,"Place(_api=<tweepy.api.API object at 0x1065b4b90>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/b0b79caecef59fb5.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x1065b4b90>, type=u'Polygon', coordinates=[[[-118.37032, 34.1426298], [-118.2799703, 34.1426298], [-118.2799703, 34.2216898], [-118.37032, 34.2216898]]]), contained_within=[], full_name=u'Burbank, CA', attributes={}, id=u'b0b79caecef59fb5', name=u'Burbank')",None,0,What's YOUR favorite Christmas song? #puns #KOSTChristmas -@markwallengren https://t.co/kueGQmckix
