user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets,happiness_index
213919008,2017/11/16 4:17,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,@MrsScottBaio @seanhannity Lies retweeted by the Trump crime family,-1
17736232,2017/11/16 4:16,[],12,16,Kelly Carlin,3048,34072,Los Angeles,96094,None,None,This got lost in the news shuffle today: Trump admin. to reverse ban on elephant trophies from Africa  - ABC News -...https://t.co/mdImPhgL4x,-1
41747307,2017/11/16 4:16,[],2,4,Dylan Brody,4184,13803,"Los Angeles, CA",29495,None,None,"At today's news conference, Trump's desperate thirst and jaw tension suggested that he had gotten way too stoned an...https://t.co/cOXLpRabPj",1
788498844,2017/11/16 4:16,[],0,0,Mojo Girl,1155,594,"Studio City, California",2846,None,None,The link below is a great new film documenting the16 women who have reported being sexually harassed or assaulted b...https://t.co/yFoGwv1fk3,1
3145521540,2017/11/16 4:16,[u'TaxCuts'],5,3,KCazares,573,646,"Los Angeles, CA",19705,None,None,@RBReich @DanteB4u Trump &amp; the @GOP want to make themselves &amp; their donors richer with #TaxCuts while most American...https://t.co/vGhstiuZ4I,-1
501015811,2017/11/16 4:15,[],0,1,Gambling Podcast,1196,3818,"Los Angeles, CA",21930,None,None,@JustinDecker @asalciunas975 Balls are going all in on Trump,0
8.40E+17,2017/11/16 4:15,[],1,1,The Nick,3315,2355,"Los Angeles, CA",1279,None,None,"@usblm hows that poll working out for you?
.... oh wait, you deleted it because it ended up reflecting positively o...https://t.co/AZU9keCKZ0",-1
213919008,2017/11/16 4:15,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,@FoxNews @brookefoxnews Wow. Trump should of just done this because it's the right thing to do and his JOB!,1
8.16E+17,2017/11/16 4:15,[],0,0,whirlingdervishish,1088,429,"Los Angeles, CA",9875,None,None,@RVAwonk I don't think trump would be doing blow. Maybe rx amphetamines (lord knows he needs some adderall!)? He's...https://t.co/nCRSU7kxC9,0
9.10E+17,2017/11/16 4:15,[],0,0,Slamdown Sports,72,66,"Los Angeles, CA",370,None,None,LiAngelo ball thanks Donald Trump for helping him get out of China. @realDonaldTrump is now a big baller,0
34144838,2017/11/16 4:14,[],0,1,Eileen O'Farrell,1090,1929,"Studio City, CA",18737,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"@MrKizmo I'd love to see a pic of the manbearpig in the wild. Like trump running loose in a forest. Orange, oddly c...https://t.co/iw4N93NG2i",1
45758111,2017/11/16 4:14,[],0,0,SourDaddy,511,606,Los Angeles,6535,None,None,WE WERE RIGHT. Trump about to Finish what Bush &amp; Obama started (Illumina... https://t.co/tyyGII0bOx via @YouTube,0
21238463,2017/11/16 4:14,[],0,0,Vickie Burns-Sikora,61,20,Los Angeles,53506,None,None,Horrible butchers. https://t.co/ze0ypkjnzH,-1
91035770,2017/11/16 4:14,"[u'AltRight', u'TeamTrump']",0,0,Walt,2477,1902,Los Angeles,15013,None,None,So long Charles Manson you were born before your time! The #AltRight and #TeamTrump are looking for guys just like...https://t.co/pbwTYU4jYw,1
1520812543,2017/11/16 4:13,[],0,0,bentley stanley,8,5,woodland hills ca.,312,None,None,@phil4gop @LElizaBria @BreitbartNews President Trump will not be impeached I'm sure but however I do know that dems...https://t.co/MMpSe7pSTV,0
213919008,2017/11/16 4:12,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,@DonaldJTrumpJr Trump crime family!,-1
2548883576,2017/11/16 4:12,[],1,1,MJ,59,248,"Los Angeles, CA",10611,None,None,@SethAbramson Reason why the Russian shill @realDonaldTrump never implemented sanctions. Putin is blackmailing him...https://t.co/0Kqk7NCPR2,0
25169169,2017/11/16 4:12,[],0,6,Liam O'Donnell,982,1117,"Los Angeles, CA",6834,None,None,Was really enjoying Die Hard with a Vengeance with my son until Trump was mentioned in a throwaway joke. He really does ruins everything.,-1
213919008,2017/11/16 4:12,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,@realDonaldTrump @CNN Trump lies,-1
7.44E+17,2017/11/16 4:12,[],0,0,Jocelyn Mayes,39,3972,"Burbank, CA",20726,None,None,"30 Most BIZARRE Insults President Trump Has Ever Tweeted   
https://t.co/i8ZPDTEvet",0
7.44E+17,2017/11/16 4:12,[],0,0,Jocelyn Mayes,39,3972,"Burbank, CA",20726,None,None,"30 Most BIZARRE Insults President Trump Has Ever Tweeted  
https://t.co/i8ZPDTEvet",0
7.44E+17,2017/11/16 4:12,[],4,0,Jocelyn Mayes,39,3972,"Burbank, CA",20726,None,None,"30 Most BIZARRE Insults President Trump Has Ever Tweeted 
https://t.co/i8ZPDTEvet",0
7.44E+17,2017/11/16 4:11,[],0,0,Jocelyn Mayes,39,3972,"Burbank, CA",20726,None,None,"30 Most BIZARRE Insults President Trump Has Ever Tweeted
https://t.co/i8ZPDTEvet",0
71562856,2017/11/16 4:11,"[u'Trump', u'USA', u'Wrecking', u'Trade', u'Incompetent', u'Fool', u'ImpeachTrump']",0,1,Sharon Tetila Cox~,238,240,"Los Angeles, CA",3004,None,None,@GlennKesslerWP @brhodes #Trump' A 1 ManIntentional #USA #Wrecking #Trade Ball Or #Incompetent #Fool. #ImpeachTrump...https://t.co/aqNY8RpIaY,-1
621959023,2017/11/16 4:11,[],0,0,T. David Carangan,299,234,Los Angeles,42821,None,None,Someone complained about the Melania Trump picture I posted so Facebook deleted it and I got a warning. Thanks Obama.,-1
62219846,2017/11/16 4:10,[],0,0,Aisha Saran,988,367,"Los Angeles, CA",2501,None,None,@usblm @realDonaldTrump This is not real! This is one of those Russian accounts. Black people are not rolling with...https://t.co/UGVG0puvYP,-1
320205236,2017/11/16 4:10,[],0,0,Robert Bledsoe,815,131,"Chicago, Los Angeles",5019,None,None,Trump economic adviser appears surprised by CEO tax proposal response https://t.co/IUp1cNCOVK,0
1520812543,2017/11/16 4:10,[],0,0,bentley stanley,8,5,woodland hills ca.,312,None,None,@AsISeeIt14 @phil4gop @BreitbartNews @AsISeeIt14  superb well said and for sure a lot of people do see what you see...https://t.co/JYB0wIKL6m,0
1123698067,2017/11/16 4:10,[],0,0,Corey highlander,138,47,"Thousand Oaks, CA",1407,None,None,@realDonaldTrump Thanks you President Trump for MAGA👊👍,1
38264986,2017/11/16 4:10,[],0,0,JayJ,55,89,Los Angeles,157,None,None,@mike_pence @The_RGA @realDonaldTrump Mike you should be ashamed about all the lies you tell and support trump....y...https://t.co/kdm5xRE8Qg,-1
131652162,2017/11/16 4:10,[],0,0,Laura Divenere,328,380,"Los Angeles, California",13952,None,None,BEYOND Senseless and Vile. Need this Evil Administration out now.  Trump admin. to reverse ban on elephant trophies...https://t.co/e8XLYTU5GC,-1
35703629,2017/11/16 4:09,[],1,2,Cami Sheffield,1463,2065,"Los Angeles, CA",39862,None,None,@TomiLahren So .@TomiLahren. You are an animal lover aren't you? Why is Trump doing this? https://t.co/jFfQLARpNY,-2
9.05E+17,2017/11/16 4:09,[],0,0,William Kuechenberg,191,19,"Los Angeles, CA",128,None,None,"Trump has decided to destroy the GOP both literally and symbolically.

https://t.co/Gfjh8ZxlHv",-1
38139289,2017/11/16 4:08,[],0,2,Roxy Rich,1650,1266,"Hollywood, California",5430,None,None,"@ashleyruuu @marc3EB @EchoBravo1075 @JaneSandefur @JamesHunnel @marieclaire Sorry, Sweets, O killed the economy.  S...https://t.co/85qCqGVaxa",-1
38498990,2017/11/16 4:08,[],0,0,Ana Berna,41,44,"Los Angeles, CA",2298,None,None,Do you love elephants? Do you love for them to get their faces hacked off for trophies? No? Well the Trump... https://t.co/ip1Rt5maUd,-1
8.90E+17,2017/11/16 4:08,[],0,0,JuanPa's Resistance,538,332,"Los Angeles, CA",913,None,None,@SethAbramson Did I read tonight that Steele said he thinks  70-90% of the dossier's sources...factual claims are ac...https://t.co/MnVgv2WF2D,0
19299909,2017/11/16 4:08,[],26,12,PostSecret,218,518478,"Germantown, MD",13549,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Trump admininistration to reverse ban on elephant trophies from Africa 
ABC News 
https://t.co/hVwZkZOd9x https://t.co/NT183haxJm",0
16948493,2017/11/16 4:07,[],36,70,Tariq Nasheed,429,207142,Los Angeles,55614,None,None,Tariq Nasheed Debates A Black Trump Supporting Mascot For The Alt-Right https://t.co/9YSZnJXnme via @YouTube,0
37774152,2017/11/16 4:07,[u'COLLUDEDUDE'],180,577,Kareem Abdul-Jabbar,341,2068677,Los Angeles,3444,None,None,Donald Trump Jr. Wikileaks his pants. #COLLUDEDUDE,0
28773414,2017/11/16 4:07,[u'Trump'],0,0,Lauren,433,685,"Santa Monica, CA",8352,None,None,"@thehill They're now in an ""Evidence Locker"" for The #Trump Impeachment by Trial. And as if no one has them electronically. 😂",0
15331408,2017/11/16 4:06,[],0,45,demi adejuyigbe,651,105816,"los angeles, ca",29728,None,None,@MattGrippi @pattymo i can't wait until i’m settled enough to watch this episode again. i keep thinking about “Donald H Trump...,0
3152881373,2017/11/16 4:06,[],0,0,Aleggra,747,449,"Los Angeles, CA",7695,None,None,"@LTCShop @NLong72 @SteveScalise @FoxNews @foxandfriends All I know is that when I helped friends do their taxes, th...https://t.co/QjNAyZYAAA",0
18781921,2017/11/16 4:06,[],0,3,Justin,974,1821,"Sherman Oaks, Los Angeles",5027,None,None,"@asalciunas975 @GamblingPodcast Give him a break. A lot on his mind, his family just had to thank Donald Trump",0
3041627647,2017/11/16 4:05,[],0,0,Nicholas Glover,605,590,"Redondo Beach, CA",27962,None,None,@BootStateBrie Haha just assuming ... you know those crazy Trump/Moore loving nut jobs have wives/gfs who share the...https://t.co/GFmLUkPA03,1
29619757,2017/11/16 4:05,[],0,0,scs,1969,997,"santa monica, california, usa",119778,None,None,Exiles on Pennsylvania Avenue: How Jared and Ivanka Were Repelled by Washington's Elite https://t.co/WviFfgYy2d,0
38694911,2017/11/16 4:05,[],0,1,Freddie,979,1387,"Los Angeles, CA",6022,None,None,I was telling my daughter that it looked like Trump was blowing into a jug and she recorded me making the sound and...https://t.co/6NPAzJS0J5,0
1422203864,2017/11/16 4:05,[],0,0,Kerry Weston,1181,582,"Los Angeles, CA",1101,None,None,"Lunatic Tom Steyer spending $10M for Cable ads calling to impeach Trump.  NO GROUNDS FOR IMPEACHMENT.
https://t.co/NSLINoQP9e",0
7.57E+17,2017/11/16 4:04,[],0,0,Joaquin Jeung,361,332,"Los Angeles, CA",10999,None,None,@washingtonpost USA POTUS SELLS OUT TO CHINA but Trump Kushner makes a killing... EMOLUMENTS,-1
9.11E+17,2017/11/16 4:04,[],0,0,Mighty Apollo,20,21,"Los Angeles, CA",1515,None,None,@atticsonline @lawiegers No. Business and science has moved on. Ford was actually ahead of the curve but 90% of For...https://t.co/4c9hsOUIcH,0
18175352,2017/11/16 4:04,[],0,0,Lionessofsocial,6263,5783,Los Angeles,63018,None,None,"I liked a @YouTube video https://t.co/qAc96skZ6h Right After Basketball Players Publicly Thank Trump For Saving Them, Look What",1
14356557,2017/11/16 4:03,[],0,1,LAupDates,3678,10741,"Los Angeles, CA",34865,None,None,"The smoking gun…Trump's pullback of America's role in World Trade &amp; Politics, is making America weaker.  It is leaving a vacumn for Russia.",-1
2255748578,2017/11/16 4:02,[u'BigBallerBrand'],0,1,Snoop,279,297,LAX,13776,None,None,Donald Trump is team #BigBallerBrand,0
382903082,2017/11/16 4:02,[],0,0,Melinna Bobadilla,1097,577,Los Angeles ,3638,None,None,Cards Against Humanity buys part of the US border so Trump can't build his wall https://t.co/lDDX888pNm,0
1936176655,2017/11/16 4:02,[],0,0,Random Voter,173,99,"Los Angeles, California",4772,None,None,"@FoxNews @SebGorka If last names mean anything, being a ""Trump"" seems to allow you a pass on illegal things.  So does the last name ""Moore.""",0
29619757,2017/11/16 4:02,[],0,0,scs,1969,997,"santa monica, california, usa",119778,None,None,"The Ivanka Conundrum: Roy Moore, Tax Reform, and the Perils of Being a Permanent Advocate https://t.co/dQD1r0EfbR",0
43184014,2017/11/16 4:02,[],0,0,Brand Birtwistle,383,324,"Hollywood, CA",302,None,None,Trump admin. to reverse ban on elephant trophies from Africa https://t.co/ObArPYC1ah,0
93254773,2017/11/16 4:02,[],0,0,Matt Simon,241,203,Los Angeles,1013,None,None,A party of Trump/Arpaio/Moore is a party that opposes our national values and our founding documents.,-1
19373930,2017/11/16 4:02,[],0,0,Kyle Romaneck,592,139,Los Angeles,6857,None,None,How Trump walked into Putin's web https://t.co/SnUlqeKS6N,0
1626405318,2017/11/16 4:02,[],0,0,drea77,506,524,"Los Angeles, CA",4494,None,None,"@Shastina_Eloff Hey there! Do you mean down, the way Trump was down leading up to the election? If so, I'm not worried.",0
20602461,2017/11/16 4:01,[],0,0,Pray for our country,2956,3441,"Redondo Beach, CA",7841,None,None,REPORT: Anti-Trump Senator Mark Warner Made $6 Million in 2012 From Russian Tech Business https://t.co/VipNjMf7jw https://t.co/fNMaNlUiiX,0
9.04E+17,2017/11/16 4:00,"[u'trump', u'rubio', u'babyneedabottle', u'fiji']",0,0,Sweetness,281,32,,1118,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"So the only thing that will shut #trump up is foreign-sourced water, apparently.  #rubio #babyneedabottle #fiji...https://t.co/VqbpeMvTcF",0
25357050,2017/11/16 4:00,[],0,1,MK Future is Female,632,773,LA,16353,None,None,I really wish Donald Trump was dead. If that makes me a bad person.... https://t.co/oNlN9hWQ7S,-1
24033160,2017/11/16 4:00,[],0,2,Raymond Flotat,8807,8530,"Los Angeles, CA",49774,None,None,. @amandapalmer Breastfeeds a Trump-Like Figure in NSFW Video for Orchestral Cover of @pinkfloyd's “Mother...with...https://t.co/E7rgVwcaDO,0
167889401,2017/11/16 4:00,[u'LGBT'],0,0,TLeonard,7933,9257,"Los Angeles, CA",32971,None,None,Six Democrats Introduce Multiple Articles of Impeachment Against Trump #LGBT https://t.co/Ttl9YtVRBL,0
160642637,2017/11/16 3:59,[],0,5,danielle weisberg,608,2257,"Los Angeles, CA",15756,None,None,Trump being the cause of elephant death is such a heavy-handed metaphor that I need a lie down https://t.co/xfuKSl70wd,-1
8797612,2017/11/16 3:59,[],0,1,Mary Forrest,2344,8769,"Los Angeles, CA",24971,None,None,"I'm glad there are some @GOP finally saying, ""We believe the women."" But the point is that you must believe all the...https://t.co/2gf3h7LvjN",1
8.94E+17,2017/11/16 3:58,[],0,1,Ben Clason,137,244,Los Angeles,4635,None,None,@The_Trump_Train @DioYfd Why? You cant be a Judge on any level without going through extreme background and scrutin...https://t.co/TAUQD8dM9I,-1
253466758,2017/11/16 3:58,[],0,1,John Wusah,258,1026,"Los Angeles, CA",18382,None,None,@StephenAtHome lol she is starting to split herself from Trump. She is the smart one after all,0
7.73E+17,2017/11/16 3:57,[],0,1,Rich  Cameron,81,23,"Los Angeles, CA",3958,None,None,"@iamfonda It's been debunked so many times, why do the Republicans keep embarrassing themselves with this uranium o...https://t.co/PjlIoxfpFf",-1
3254866206,2017/11/16 3:57,[],0,0,Tony,1763,1776,"Los Angeles, CA",75473,None,None,"@ShaunHensleyCA @jimmy_dore @miserablelib @RonPlacone Lol keep helping the rightwing, Trump-enabling loser!",1
7.57E+17,2017/11/16 3:57,[],0,0,Joaquin Jeung,361,332,"Los Angeles, CA",10999,None,None,@mcspocky IE: TRUMP CAME HOME W/HIS DICK IN HIS HANDS...BUT AMERICA IS HOLDING THE BAG...(of shit).,-2
29619757,2017/11/16 3:57,[],0,0,scs,1969,997,"santa monica, california, usa",119778,None,None,Trump Tweets Condolences for Wrong Mass Shooting https://t.co/5JTQHHWXaF,0
3069154729,2017/11/16 3:56,[],0,0,Peter Adee,292,50,"Los Angeles, CA",1117,None,None,Trump will now back away. https://t.co/OTnjA1bhPB,0
460518973,2017/11/16 3:56,[u'despise45'],0,1,WENDY MICHAELS,274,156,Florida and Los Angeles,2664,None,None,Trump admin. to reverse ban on elephant trophies from Africa  - ABC News - https://t.co/HtpHXXxLun via @ABC #despise45 what an asshole,0
9.16E+17,2017/11/16 3:56,"[u'ACA', u'OpenEnrollment']",0,0,Kilter,98,28,"Los Angeles, CA",299,None,None,"@Obamacare Since Trump slashed the #ACA's ad @KilterLA made our own ads to promote #OpenEnrollment. Download, post...https://t.co/Q6Yu27wzYW",0
7.57E+17,2017/11/16 3:55,[],2,1,Joaquin Jeung,361,332,"Los Angeles, CA",10999,None,None,@thehill DONALD TRUMP TREATS THE EPA &amp; ENVIRONMENTAL PROTECTIONS AS WELL AS BANS ON HUNTING ENDANGERED SPECIES LIKE...https://t.co/cW3Q71Gwie,0
51576246,2017/11/16 3:55,"[u'Trump', u'FakeNews', u'POTUS', u'CNN']",0,0,Dan Koosh,4412,166089,Los Angeles,2473,None,None,@AC360 @CNN Cooper The Preacher!! - #Trump sealed 1 Trillion $$ deals in 12 days!! Mention that #FakeNews!! @realDonaldTrump #POTUS #CNN,1
100270699,2017/11/16 3:55,[],0,1,Bobby Catania,774,432,"Agoura Hills, CA 91301",3193,None,None,@SteveBannen the real solution to get Trump agenda passed is to PLEASE focus on getting more republicans in Congres...https://t.co/Aek9Xdg8yI,0
28822457,2017/11/16 3:54,[],0,0,Saundra Parker,297,141,"Los Angeles, CA, USA",16966,None,None,"What's going on with Robert Mueller's investigation of Russian interventions, trump and his co-conspirators?... https://t.co/Ss4WEAEd9I",0
721373,2017/11/16 3:54,[],0,0,Jim Hassinger,1106,290,Los Angeles,10348,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Burbank, CA', url=u'https://api.twitter.com/1.1/geo/id/b0b79caecef59fb5.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.37032, 34.1426298], [-118.2799703, 34.1426298], [-118.2799703, 34.2216898], [-118.37032, 34.2216898]]]), contained_within=[], country_code=u'US', attributes={}, id=u'b0b79caecef59fb5', name=u'Burbank')",None,@AkilahObviously @shannonrwatts They decided to go Trump this year.,0
3254866206,2017/11/16 3:53,[],1,2,Tony,1763,1776,"Los Angeles, CA",75473,None,None,@RepAdamSchiff Impeach Traitor Trump!,-2
403078659,2017/11/16 3:53,[],0,0,chandra pinto,328,123,Los Angeles,368,None,None,Trump admin. to reverse ban on elephant trophies from Africa  - ABC News -  via @ABC https://t.co/DOs2sTmxLF,0
7.57E+17,2017/11/16 3:53,[],0,2,Joaquin Jeung,361,332,"Los Angeles, CA",10999,None,None,@TIME TRUMP - Bannon campaigned for Moore I campaigned for the other white supremacist for the Christian Cult Coalition.,-1
3254866206,2017/11/16 3:52,[],2,3,Tony,1763,1776,"Los Angeles, CA",75473,None,None,"Exclusive: Hillary Clinton calls Trump's special counsel threat ""an abuse of power"" https://t.co/RcBprLBOo7 via @MotherJones",0
134205718,2017/11/16 3:52,[],0,0,C. J. Lee,668,241,Los Angeles,14677,None,None,Trump to allow imports of African elephant trophies https://t.co/I7QqHlQ46I,0
134631672,2017/11/16 3:52,[],0,10,Ian Alda,513,2528,Los Angeles,2796,None,None,"""And that special place is Trump Tower Hell opening Spring 2018"" https://t.co/kud4WXTigs",-1
756101527,2017/11/16 3:52,[],0,0,Lo,468,1786,"Inglewood, CA",9153,None,None,Trump being himself again wants a 'thank you' from black athletes. https://t.co/5NNo4CjrYV,0
43312680,2017/11/16 3:51,[],1,1,SonOfABitch,469,939,"Los Angeles, CA",76493,None,None,"@DeborahResists @AubreyMD @tonyfelice One reason I hadn't expected him to support Trump was that he was SMART, anot...https://t.co/CwvYBbZK0k",0
8.16E+17,2017/11/16 3:51,[],0,1,whirlingdervishish,1088,429,"Los Angeles, CA",9875,None,None,We are paying for DOJ lawyers to defend Trump's personal business lawsuits. I am aghast on a daily basis. https://t.co/6I2hutimtq,-1
3864687866,2017/11/16 3:51,[],0,0,Camila,910,538,"Los Angeles, CA",35409,None,None,@james_jestes @funder Trump does resemble him!,0
2261838060,2017/11/16 3:50,[],0,0,Rockford,147,8,"Los Angeles, CA",456,None,None,@algore Brilliant move by POTUS.  Let the French pay for silky science.  We reap they pay.  Hats off to Pres. Trump.,1
504792607,2017/11/16 3:50,"[u'Trump', u'notmypresident', u'fucktrump']",1,2,CrabDiving Podcast,7302,7187,"Los Angeles, California, USA",26329,None,None,"The vile, heinous #Trump administration represents the worst of us. The is disgusting. 
#notmypresident #fucktrump...https://t.co/ozTRoXHy7a",-2
19724157,2017/11/16 3:50,[],0,0,Myke Smith,113,273,"Los Angeles, CA",4231,None,None,"@The_Real_Fly ""Do you think The Fly will say thank you President Trump? I just gave you the greatest buying opportunity in 10 years.""",0
2528908465,2017/11/16 3:49,[],0,0,LJM1967,175,58,"Los Angeles, CA",1012,None,None,Trump won't say a word. He himself is a sexual predator and knows what's coming as a result...letting Moore wither...https://t.co/0AVHxUH3zf,-1
2967808004,2017/11/16 3:49,[],0,0,Brody,35,48,los angeles,40005,None,None,"As judiciary nominees come quick, Democrats cry foul https://t.co/7WxVgF4nrP https://t.co/9Fv3vFUDjk",0
858300174,2017/11/16 3:49,[],0,0,Donny Hulp,16,5,"Los Angeles, Ca.",1387,None,None,@rickstas @RawStory Build it Trump! And build it high!!,2
602509507,2017/11/16 3:49,[],1,3,KathyInCali,1023,1254,"Los Angeles, CA",27568,None,None,"@TimGuinee I hope Trump lives long enough, while rotting in prison, to see the damage he's caused from hz ILLEGITIM...https://t.co/8PHTKPACLY",-2
8.43E+17,2017/11/16 3:47,[],0,0,OD Action,464,1051,"Los Angeles, CA",3860,None,None,The President just humiliated himself on Twitter. https://t.co/9mE00qlFS7,-1
134205718,2017/11/16 3:46,[],0,0,C. J. Lee,668,241,Los Angeles,14677,None,None,California Governor Jerry Brown Is Doing Far More to Combat Climate Change Than Trump's Washington via @thenation https://t.co/KlDqUQlkB8,0
34144838,2017/11/16 3:46,[],0,2,Eileen O'Farrell,1090,1929,"Studio City, CA",18737,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"It's like trump searches far and wide to find the stinkiest garbage, suit it up &amp; give it a judge robe &amp; a lifetime...https://t.co/pf6U2XXVvE",-2
582667556,2017/11/16 3:45,[],0,1,Cool Outfits,53717,85587,"Hollywood, CA",443839,None,None,Fun Facts About Melania Trump's Modeling Career https://t.co/dZSt7zbqOc https://t.co/mgpvKJFF1b,0
31030518,2017/11/16 3:45,[],0,0,Heather Api,756,217,"Los Angeles, CA",5254,None,None,"The Trump administration is single-handedly trying to murder me as rage consumes my entire body every, goddamn day.",-2
244774991,2017/11/16 3:45,[],1,0,Tom Knight,166,16,Los Angeles,862,None,None,Articles of Impeachment against Trump https://t.co/xYj09zSfeM,0
7.18E+17,2017/11/16 3:45,[],0,0,Carmel Vella,1086,2124,"Hawthorne, CA",49028,None,None,Donald Trump. ...best 2017 artist https://t.co/Ntc04jh86T,1
858300174,2017/11/16 3:44,[],0,0,Donny Hulp,16,5,"Los Angeles, Ca.",1387,None,None,@RawStory We will need Trump in office for a second term to assure that this wall will be constructed. Will take ye...https://t.co/P6KYyFh9BJ,0
42091621,2017/11/16 3:44,[],0,2,Jason Collins,357,113,"Burbank, CA",4552,None,None,"@theChovDawg @Susan_MAGA2017 @StevenEveral @DJWeedPizza @jsnmrrs @WhittyPics @skolanach @MooreSenate Lol, Trump def...https://t.co/sIr7SCxqR9",1
289702880,2017/11/16 3:44,[],0,0,Shelley Rivlin,259,623,"Encino, CA",92521,None,None,@realDonaldTrump Most appalling about Trump tweet is that he doesn't understand why it's appalling. He has no clue...https://t.co/L1rGXAklPZ,-1
9.31E+17,2017/11/16 3:42,[],0,0,bologna,7,1,"Chubbuck, ID",12,None,None,Ivonka trump looks like tanamojo,0
26642006,2017/11/16 3:42,[],459,762,Alyssa Milano,2327,3285932,Los Angeles,45033,None,None,Trump to reverse a ban on bringing back dead elephants from Africa. Ban on elephant trophies was put in place by Ob...https://t.co/fjnOHu0joa,0
8.88E+17,2017/11/16 3:42,[],0,3,Sillie Sobby Frown,116,171,"Los Angeles, CA",2100,None,None,"tbh there isn't anyone else whose role as ""sexiest man alive"" could more perfectly encapsulate all of what it is to live in Trump's America",0
121336026,2017/11/16 3:42,[],1,0,Natalie Finn,3240,1772,Los Angeles,9226,None,None,"If I had to pick one to go down first, I'd pick the network. Where is Trump without Fluffers &amp; Friends? https://t.co/isfYx1Zy0H",0
17832621,2017/11/16 3:41,[],0,1,Linda Zimmerman,890,501,"Los Angeles, CA",3809,None,None,This administration just becomes more and more evil. https://t.co/Hdmn5y4NRU,-2
2520813283,2017/11/16 3:41,[],0,2,Spooky JD,331,754,"Los Angeles, California",28856,None,None,I remember when my Trump-loving uncle insisted that Trump would be the besterestest president because he's so rich...https://t.co/VWpUAvWdgS,0
59565792,2017/11/16 3:41,[],0,1,Mark Terbeek,216,1004,"LA, CA",636,None,None,If this is true- we can't fall much lower. This is dispicable... https://t.co/UUS63GxSjD,-1
615687834,2017/11/16 3:41,[],1,1,Conservative Morning,7763,39198,"Los Angeles, California",29071,None,None,Articles of Impeachment Introduced Against President Trump | Truth Revolt https://t.co/jgqb5y0ynC,0
50289387,2017/11/16 3:41,[],0,0,bunnie jatkowski,2101,1168,Los Angeles,32364,None,None,"The question should be how many times does Trump want them to say thank you to him, should it be daily for some ind...https://t.co/iYOhqEz6U2",0
27753370,2017/11/16 3:40,[],1,0,Pamela Wiley,4051,3342,"Los Angeles, CA",3280,None,None,"Now that Mueller has them, do what you want to protect the top chimp in your banana republic. IRS plans to keep Tru...https://t.co/J76wGhTZWN",-1
615687834,2017/11/16 3:40,[],0,0,Conservative Morning,7763,39198,"Los Angeles, California",29071,None,None,Conservative Street Artist Sabo Crashes Anti-Trump Art Show | Truth Revolt https://t.co/CBse8Le7qn,0
