user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,happiness_index,tweets
156412477,2017/11/17 2:02,[],0,0,kate nelson,475,249,"venice beach, ca",2387,None,None,2,"b'Its my birthday &amp; EVERYONE is invited!! Wear blue &amp; come down to Main Beach, Byron Bay TOMORROW\xe2\x80\xa6 https://t.co/kd3xNButyw'"
24452411,2017/11/17 2:01,"['BP', 'LindaSue', 'LindaTrungale', 'JoLinApartments']",0,0,Heather Tanchuck,1952,489,West Los Angeles,6885,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,"b'\xf0\x9f\x8e\x82 November 16:  \n\nHappy birthday, Linda Trungale Olson, WHEREVER you are \xf0\x9f\x8c\x8d\n\n#BP #LindaSue #LindaTrungale #JoLinApartments or was it JoLynn?'"
19002789,2017/11/17 1:59,[],1,2,Brenda Venus,522,180723,Los Angeles,8874,None,None,2,b'A beautiful birthday present from Belgium author @PascalVrebos The book  is written in French and tells a lovely st\xe2\x80\xa6 https://t.co/XH3EMjRU73'
1576086204,2017/11/17 1:59,[],0,0,Arino Theara,504,258,"Los Angeles, CA",956,None,None,2,b'HAPPY BIRTHDAY @ericnamofficial !!! \xf0\x9f\x98\x8a\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'
8.03E+17,2017/11/17 1:57,[],1,2,tay,405,459,LA,1346,None,None,2,b'@jujuacostaa happy birthday pretty gal! i hope you had a good day!!'
2190871940,2017/11/17 1:56,"['TheBirthdaysOfTheDay', 'TVInColour', 'Nov16', 'TVCelebs', 'LisaBonet']",2,1,TV In Colour,402,464,"Los Angeles, CA",4290,None,None,2,"b'#TheBirthdaysOfTheDay #TVInColour wishes Lisa Bonet, a very happy birthday #Nov16 #TVCelebs #LisaBonet https://t.co/OC4SKImEQw'"
2871145629,2017/11/17 1:56,[],0,1,Servan Castillo,1736,521,"Burbank, CA",5056,None,None,0,"b'Birthday drawing for my buddy James Sugrue, who has no twitter. https://t.co/2XuHVFrPeq'"
611018899,2017/11/17 1:56,[],0,1,Olivia Brazell,713,914,'Merica,9153,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,2,b'Happy Birthday to the most Boss Baby of them all. @MariaH2016 I love you so much. \xf0\x9f\x92\x95\xf0\x9f\x92\x95 https://t.co/ez4ftw7v9z'
7.68E+17,2017/11/17 1:55,[],0,3,Natalie,118,4554,"Los Angeles, CA",1914,None,None,1,b'Thanks for the birthday wishes \xf0\x9f\x8e\x82\xf0\x9f\x98\x98 Sharing today\xe2\x80\x99s birthday makeup and a new Q and A video is up\xe2\x80\xa6 https://t.co/kitsvNcc2Y'
7.12E+17,2017/11/17 1:55,[],0,0,Jocey,85,40,"Los Angeles, CA",712,None,None,2,"b'@soompi @ericnamofficial Happy birthday, Eric! \xf0\x9f\x92\x99\xf0\x9f\x8e\x82'"
54643325,2017/11/17 1:55,[],0,1,Carlos Mijango,121,171,"Los Angeles, California",3550,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'When it\xe2\x80\x99s your ex\xe2\x80\x99s birthday and always try to remain on good terms https://t.co/mEQ6MokZjQ'
7.48E+17,2017/11/17 1:53,[],0,1,aaron,191,53,"Los Angeles, CA",535,None,None,0,b'DMX\xe2\x80\x99s 47th birthday is in a month and two days'
245882553,2017/11/17 1:53,"['mood', 'drDre', 'snoopdogg', 'TheNextEpisode']",0,0,Cheryl Stabler,5802,6022,"Los Angeles, CA",47877,None,None,2,b'Just one of those days... #mood! #drDre #snoopdogg | #TheNextEpisode - My birthday week.... just\xe2\x80\xa6 https://t.co/jSKTsqohVM'
2614226712,2017/11/17 1:53,[],0,0,Bryan,77,33,"Los Angeles, CA ",640,None,None,0,b'@nuggets4ever @Andy_Conda Andy we should go out and take Jason out for his birthday on Saturday \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf'
2431384806,2017/11/17 1:52,[],0,5,jaz,994,590,"Los Angeles, CA",3363,None,None,2,b'Fuck yeah my birthday is tomorrow !!!!'
257769183,2017/11/17 1:52,[],0,7,shel,411,328,"Los Angeles, CA",12501,None,None,1,b'I want to go back to when you\xe2\x80\x99re singing someone happy birthday and they aren\xe2\x80\x99t sitting there with their phone up r\xe2\x80\xa6 https://t.co/uAUmR2Xxj7'
1669850456,2017/11/17 1:52,[],1,1,BERLYN,445,1310,LA,55759,None,None,1,b'Happy birthday beautiful @sabrinaagarie \xf0\x9f\x92\x9e\xf0\x9f\x8c\xbf'
46875439,2017/11/17 1:51,[],4,40,Dr. Paul S. Nassif,142,310420,Beverly Hills ,13643,None,None,2,b'A BIG happy birthday to my nephew Chris Jr. who turns 25 years old today! I\xef\xb8\x8f\xe2\x80\x99m so proud of\xe2\x80\xa6 https://t.co/YUsX7M9SuO'
99015870,2017/11/17 1:50,[],0,0,Chocolate Egg Roll,511,1125,To Live & Die In LA,55382,None,None,1,b'One time for the birthday bih \xe2\x99\x8f\xef\xb8\x8f\xf0\x9f\x8d\x91\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbf I\xe2\x80\x99m ready to turn upppp'
148972351,2017/11/17 1:49,[],0,1,luke!,1341,3510,NYC // LA,15722,None,None,2,b'@markredito BUD happy birthday!! miss uuuuuuu &lt;33'
225305428,2017/11/17 1:45,[],9,27,Kim Morgan,1423,9745,"Los Angeles, CA",6242,None,None,0,"b'Notes from the Unashamed -- my piece from last year on ""distressed goddess"" Barbara Payton. Today is her birthday..\xe2\x80\xa6 https://t.co/Pk5RXruHRc'"
191330996,2017/11/17 1:44,[],1,0,Linda Nahomi,230,427,"Los Angeles, CA",6856,None,None,1,b'@emlikespupusas happy birthday you beautiful girl \xf0\x9f\x92\x9e\xf0\x9f\x94\xa5\xf0\x9f\x8c\xb9'
2307844153,2017/11/17 1:44,[],0,0,Yaz,235,81,Los Angeles,521,None,None,-1,"b'@Starbucks I just noticed that on my birthday, instead of redeeming my birthday reward, the barista used my points\xe2\x80\xa6 https://t.co/ONCqV8sBXw'"
486791690,2017/11/17 1:43,[],0,1,President Zoltar,351,963,"Hollywood, California",40325,None,None,1,b'@Classicbritcom @HancockArchive @CarryOnJoan Happy Birthday. About 50 years ahead in the eye makeup game \xf0\x9f\x98\x8d'
583037974,2017/11/17 1:42,[],0,0,Fashion Twists,979,1181,"Los Angeles, ca",126073,None,None,1,b'Happy Birthday! https://t.co/2LN8e5bL6x'
2831397760,2017/11/17 1:41,[],1,1,Tato Tori,2100,3008,"Los Angeles, CA",6469,None,None,2,b'@babygrlmikayla happy birthday love!! \xf0\x9f\x92\x96\xf0\x9f\x92\x96 I hope you have/had an amazing day and keep slaying\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98'
3311828888,2017/11/17 1:38,[],0,0,Kayla,132,137,"Leimert Park, Los Angeles",9574,None,None,2,b'@yourdestinyy___ Aww i was there you did great girl. Happy Birthday'
3032069536,2017/11/17 1:37,[],0,1,JD Rankin,770,74272,"West Hollywood, CA",1585,None,None,2,b'@AstrosNation713 Altuve is MVP &amp; the @Astros are WS Champs. May go down as the best b-day ever!\n\nThanks for the birthday wishes!!!'
97356879,2017/11/17 1:36,[],0,3,Cody,497,657,"Los Angeles, CA",3439,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,-1,b'I\xe2\x80\x99m notorious for being sick on my birthday \xf0\x9f\x98\x85'
1127152406,2017/11/17 1:34,[],0,1,Kas Lupo,307,299,The Wolves' Den ,9564,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,0,"b'After age 21 since you can go out anytime, surprise birthday celebrations should never be held the day of their bir\xe2\x80\xa6 https://t.co/8XqmdBPd1m'"
46764346,2017/11/17 1:32,[],7,62,Daniel Preda,374,201996,"Los Angeles, CA",11105,None,None,1,b'@pointlessatwood Happy birthday squirrel friend.'
101137784,2017/11/17 1:31,[],0,0,Donvey Stanford,152,45,"Los Angeles, CA.",1923,None,None,2,b'A little birthday note from my awesome niece thereddragonskyla aka Camdiggity my niggity https://t.co/5YIXqOaFRg'
3163041302,2017/11/17 1:31,[],0,0,jaime alcala,214,243,"Van Nuys, Los Angeles",6528,None,None,1,"b'this time 17 years ago i was out the womb, so technically now my birthday begins'"
30330189,2017/11/17 1:30,[],0,0,Maxine Dior Chapman,878,1364,"Los Angeles, CA",35132,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,0,"b""So, I definitely text you, @RobJustJokin, with a happy birthday message. \nNo response, but you're tweeting. \n\nTakin\xe2\x80\xa6 https://t.co/QIFNB1Hwpf"""
8.95E+17,2017/11/17 1:30,[],0,0,puppypurr,236,155,"Los Angeles, CA",13888,None,None,1,b'Sharing The Couch\nhttps://t.co/9TBRGcZQMm \nHappy Birthday Funny Dog Pictures'
330713459,2017/11/17 1:27,[],1,1,amber,293,303,"Los Angeles, CA",30193,None,None,2,b'@Hennesy331 I LOVE YOU AND HAPPY BIRTHDAY AGAIN \xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f\xe2\x99\xa5\xef\xb8\x8f hope your day was the best :))'
180527373,2017/11/17 1:26,[],0,1,ya girl sar,188,772,"Los Angeles, CA",19847,None,None,1,b'i\xef\xb8\x8f turn 19 in a month and i\xe2\x80\x99m still not sure if i\xe2\x80\x99m going to make my birthday selfie caption \xe2\x80\x9cwhat up i\xe2\x80\x99m jared i\xe2\x80\x99m\xe2\x80\xa6 https://t.co/9YM5yyHuWK'
2308742430,2017/11/17 1:25,[],0,5,samanthaaa,308,388,"Los Angeles, CA",11308,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,-1,b'Planning Arias baptism/birthday is like our baby shower all over again stressfulllllllll'
15812846,2017/11/17 1:24,[],0,1,big fucking queer,453,3702,LA,95465,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'@sillyhead @velociraptors @DevilGhoti @HereticSoul Everyone should come to the west coast for our birthday.'
9.11E+17,2017/11/17 1:24,[],0,5,honey.,118,88,"Los Angeles, CA",30,None,None,1,b'My birthday next month \xf0\x9f\x98\x88'
51775432,2017/11/17 1:23,[],0,1,Roger DiLuigi III,645,72227,"Los Angeles, CA",41124,None,None,2,b'@bigal9052 Happy birthday! Happy you enjoyed it!'
7.01E+17,2017/11/17 1:23,[],0,0,Shmel Graham,131,240,,643,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'@mbanner_8 Happy birthday! Enjoy!'
1631686694,2017/11/17 1:19,[],0,0,Pleasant Gehman,1488,2424,"Hollywood,CA",7976,None,None,2,b'@babaxx11 Happy birthday!!!!!! Thank you for coming! \xf0\x9f\xa6\x87\xf0\x9f\x94\xae\xe2\x9c\xa8\xf0\x9f\x92\x93\xf0\x9f\x92\x8e\xf0\x9f\x96\xa4\xf0\x9f\x92\x80'
347326267,2017/11/17 1:19,[],0,43,FaZe Kay,318,367170,LA,69877,None,None,1,b'@Calfreezy Happy birthday mate \xf0\x9f\x8e\x89'
16055992,2017/11/17 1:19,[],0,0,Harmless Mystery,2201,1948,"Redondo Beach, CA",49665,None,None,2,"b'Lordy, this would make for THE best birthday present ever. \xf0\x9f\x8d\xbe\xf0\x9f\x8e\x88 https://t.co/Hl3U1PRiHw'"
34387947,2017/11/17 1:18,[],0,1,Nick Will,1873,891,"Los Angeles, CA",28516,None,None,1,b'@Robin_H00d HAPPY BIRTHDAY!!!!!'
1312663430,2017/11/17 1:18,[],0,4,Adrian Ma,416,57823,"Los Angeles, CA",3284,None,None,1,b'@LustLoL @Locodoco happy birthday \xf0\x9f\x8e\x89'
1637229414,2017/11/17 1:17,[],0,3,Calex,298,364,"Inglewood, CA",5824,None,None,1,b'Happy birthday big head https://t.co/glAYWgbQGy'
33079963,2017/11/17 1:16,[],0,1,steph mccann,549,1014,los angeles,9104,None,None,1,b'@AudreyPorne happy birthday!!!!! &lt;3'
31316470,2017/11/17 1:16,[],0,3,Stephanie Lopez,602,665,Los Angeles ,34497,None,None,1,b'I once bought this guy a hat from his frat cause he wanted it for his birthday and i was the coolest and got it for\xe2\x80\xa6 https://t.co/uRNJ9ejIZh'
228906629,2017/11/17 1:16,[],0,0,.asiapersuasia.,386,570,,60802,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,0,"b""I have a birthday dinner to go too but I'm so tired"""
14458518,2017/11/17 1:14,[],0,0,Tay tha Change Agent,937,770,"Highland Park, Los Angeles",13806,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'guy in my cover photo on here is celebrating his birthday tomorrow and would love some present. Please give if you\xe2\x80\xa6 https://t.co/SEgWUcRAP3'
1957277875,2017/11/17 1:14,[],0,1,javi,345,445,"Los Angeles, CA",5127,None,None,1,b'happy birthday yo \xf0\x9f\x8e\x88 \n\n@_dayzzzp'
3235141740,2017/11/17 1:13,[],0,2,Anthony Grieco,1570,803,"Los Angeles, CA",8776,None,None,1,"b'Birthday gift for 75-year-old father-in-law. His favorite Brooklyn Dodger, and the name of his new kitten. https://t.co/LEBCx9soYR'"
8.30E+17,2017/11/17 1:10,[],0,0,David,206,48,"Los Angeles, CA",288,None,None,2,"b'Happy birthday, bro! God be with you! https://t.co/MpQmcPYQrK'"
3645235460,2017/11/17 1:09,[],0,1,summs,800,408,los angeles,6110,None,None,2,b'Happy birthday @markredito !!!!'
78750898,2017/11/17 1:08,[],0,2,Adrian,56,294,"Los Angeles, CA",6231,None,None,2,b'happy birthday to my boyfriend! I love you so much and I\xe2\x80\x99m so happy I live this life with you! \xf0\x9f\x92\x97 @angelfuckoff https://t.co/2rL39icEFP'
17076107,2017/11/17 1:07,['BossUpIV'],2,3,pan man,854,4008,All the Right Places,51731,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='07d9e47335486001', url='https://api.twitter.com/1.1/geo/id/07d9e47335486001.json', place_type='poi', name='Hugo Boss', full_name='Hugo Boss', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.40330064296722, 34.069522], [-118.40330064296722, 34.069522], [-118.40330064296722, 34.069522], [-118.40330064296722, 34.069522]]]), attributes={})",None,2,b'It\xe2\x80\x99s @IAMSU Day today!!! Happy birthday to my brother #BossUpIV is too exotic &amp; an immediate tap no question yee!!!\xe2\x80\xa6 https://t.co/rIe0LzP6z1'
402631519,2017/11/17 1:06,[],0,0,paulyn korensia who? petty bitch,257,757,"Los Angeles, CA",10125,None,None,1,b'@wolfiecindy Happy birthday doll \xf0\x9f\x92\x9d'
7.60E+17,2017/11/17 1:04,[],0,0,Nick Batzdorf,78,40,"Los Angeles, CA",1928,None,None,2,b'@ASlavitt &lt; Guy off the street also wishes you a happy birthday! Informative tweets - much appreciated.'
250889204,2017/11/17 1:03,[],1,1,mags.,1521,3220,"Los Angeles, CA",104740,None,None,1,b'@bornbyfire Happy birthday lovie! \xf0\x9f\x92\x95'
512568120,2017/11/17 1:03,[],0,0,Alex Ratushnyak,63,59,"Los Angeles, CA",524,None,None,2,b'LA!!! The biggest date of 2018 is your birthday and May 5th. Nothing else to be said. Tickets:\xe2\x80\xa6 https://t.co/gQtgzkYu28'
3243237702,2017/11/17 1:01,[],0,0,yang,460,510,,11251,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'Happy birthday ate @jaslambino !!! More blessings ate! \xf0\x9f\x98\x98\xf0\x9f\x92\x96 miss you!!'
41740899,2017/11/17 1:01,[],0,0,Rene,459,1123,LAX,56743,None,None,1,"b'@claudbaltz Happy birthday, Claudine!!! \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'"
50897914,2017/11/17 0:59,[],0,1,OOBANG,558,633,La Mirada Ca.,9128,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='97e336e1e3ed9e1e', url='https://api.twitter.com/1.1/geo/id/97e336e1e3ed9e1e.json', place_type='city', name='Inglewood', full_name='Inglewood, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.378887, 33.9253169], [-118.3134177, 33.9253169], [-118.3134177, 33.9819502], [-118.378887, 33.9819502]]]), attributes={})","{'type': 'Point', 'coordinates': [33.97364878, -118.36366846]}",2,"b""Happy Birthday \xf0\x9f\x8e\x8a \xf0\x9f\x8e\x81 you've been more than a friend to me and my family we are all blessed to have\xe2\x80\xa6 https://t.co/7MJpBC7mIN"""
2324995634,2017/11/17 0:58,[],0,1,Stephany,123,548,"Los Angeles, CA",3881,None,None,1,b'@auxgawd Happy Birthday Carlitos. Remember to hand your keys to someone else tonight!!'
1219304198,2017/11/17 0:58,[],2,31,adriana chechik,725,316864,los angeles,25432,None,None,1,b'You know I had a surprise birthday party a week or so ago.    There was a bounce... https://t.co/9KI8Id53vP'
27177866,2017/11/17 0:57,[],0,2,monika,511,549,"Los Angeles, CA",9196,None,None,1,b'I hope stepping on a dead bat on your birthday means good luck because that\xe2\x80\x99s what i just did'
29135872,2017/11/17 0:57,[],0,8,amalea,653,1180,,15223,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='1927193c57f35d51', url='https://api.twitter.com/1.1/geo/id/1927193c57f35d51.json', place_type='city', name='West Hollywood', full_name='West Hollywood, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.3959042, 34.075963], [-118.3433861, 34.075963], [-118.3433861, 34.098056], [-118.3959042, 34.098056]]]), attributes={})",None,2,b'Guys tomorrow is Russell the dog boy\xe2\x80\x99s birthday WHAT AN EXCITING DAY https://t.co/4Gji8bFzYR'
8.49E+17,2017/11/17 0:55,[],0,0,psrc12x,16,4,"Los Angeles, CA",16,None,None,2,b'@BTS_twt It\xe2\x80\x99s my birthday today and you guys are we\xe2\x80\x99re I live. LA i love you guys so much you guys always make my day \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95'
1781978886,2017/11/17 0:51,[],13,65,°∏P S Y°π,278,1108,"LA, California",10768,None,None,1,b'birthday gift for @StarSwirls ! https://t.co/55xiugPxWs'
1042800374,2017/11/17 0:51,[],0,2,Gabriel Luna,245,24156,"Los Angeles, CA",4381,None,None,1,b'@scillad @smaranda_luna \xf0\x9f\x8e\x82\xf0\x9f\x8e\x89\xf0\x9f\x8e\x81\xf0\x9f\x8e\x8a  Happy Birthday! \xf0\x9f\x94\xa5\xf0\x9f\x92\x80\xf0\x9f\x94\xa5'
64103112,2017/11/17 0:50,[],7,87,Jen Lilley,982,86329,"Los Angeles, CA",19734,None,None,2,b'Happy birthday @1CaseyMoss!! I\xe2\x80\x99ve been racking my brain all day to come up with the perfect gift for you! I love you!!!'
3142420604,2017/11/17 0:48,[],0,6,Candace Lee,80,113,"Los Angeles, CA",2420,None,None,1,b'One of my favorite humans. \xf0\x9f\x96\xa4Happy Birthday papa bear https://t.co/AYkuBl1vIS'
201436897,2017/11/17 0:47,[],0,0,Jose Hernandez,631,640,"Los Angeles, CA",22369,None,None,0,"b'\xe2\x80\x9cIf you\xe2\x80\x99re Santa, what song did I sing to you on your birthday this year?!\xe2\x80\x9d'"
2357727236,2017/11/17 0:46,[],2,1,Gisselle,139,2515,"Los Angeles, CA",40584,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,1,b'@yellowloser happy birthday !! \xf0\x9f\x92\xab'
28916526,2017/11/17 0:45,[],0,0,Brianne Chandler,872,12946,"Los Angeles, CA",48731,None,None,0,b'@ConnerWS What else are you doing for your birthday today?'
279791384,2017/11/17 0:44,[],0,0,Scarlett,2237,869,Los Angeles ,9706,None,None,1,"b""Everybody and their mom's birthday is today. Happy Birthday y'all \xf0\x9f\x8e\x88\xf0\x9f\x8e\x89\xf0\x9f\x8e\x81\xf0\x9f\x8e\x8a"""
228177259,2017/11/17 0:43,[],0,0,Abel,308,464,"Los Angeles, CA",22282,None,None,-1,"b""Today's my dogs birthday and I'm sad bc I'm at work instead of taking her out. \xf0\x9f\x98\xad"""
4855871049,2017/11/17 0:42,[],0,1,EricGriffinIs4Ever,1791,848, Las Vegas Los Angeles ,2570,None,None,2,b'@PiggyD happy birthday to you happy birthday my dear uncle PiggyD happy birthday to you'
55417581,2017/11/17 0:41,[],1,7,b®¶la blask®Æ,1392,2691,"Los Angeles, CA",32053,None,None,2,b'RIP Brenton Miller. happy birthday love'
7591562,2017/11/17 0:40,[],0,1,Tiff Chow,228,4892,"Los Angeles, CA",13248,None,None,1,b'@elguary @facebook omg happy birthday birthday twin \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95'
7.57E+17,2017/11/17 0:38,[],0,7,Kamran Lucas,60,1161,"Los Angeles, CA",501,None,None,1,b'Well happy birthday Mickey! https://t.co/ScBekQZE6u'
138865033,2017/11/17 0:37,[],1,27,allie nelson,775,4522,"Los Angeles, CA",51370,None,None,1,b'Jeffree star got pink everything for his birthday even pink chocolate covered strawberries @JeffreeStar can I\xef\xb8\x8f Be u?? Can u adopt me??? Pls'
17049057,2017/11/17 0:37,['MartinScorsese'],1,5,Christina DeRosa,1210,23753,"Los Angeles, CA",19592,None,None,2,b'Wishing special happy birthday blessings to the magnificent #MartinScorsese - Happy Happy Birthday! https://t.co/Ls43PS2oav'
